2301;2301; 0.06;0
2311;2311; 0.08;0
2321;2321; 0.08;0
2331;2331; 0.08;0
2341;2341; 0.08;0
2351;2351; 0.08;0
2361;2361; 0.09;0
2371;2371; 0.12;0
2381;2381; 0.08;0
2391;2391; 0.09;0
2401;2401; 0.09;0
2411;2411; 0.09;0
2421;2421; 0.09;0
2431;2431; 0.24;0
2441;2441; 0.19;0
2451;2451; 0.12;0
2461;2461; 0.13;0
2471;2471; 0.11;0
2481;2481; 0.13;0
2491;2491; 0.12;0
2501;2501; 0.09;0
2511;2511; 0.09;0
2521;2521; 0.10;0
2531;2531; 0.09;0
2541;2541; 0.10;0
2551;2551; 0.39;0
2561;2561; 0.10;0
2571;2571; 0.10;0
2581;2581; 0.09;0
2591;2591; 0.10;0
2601;2601; 0.09;0
2611;2611; 0.09;0
2621;2621; 0.09;0
2631;2631; 0.10;0
2641;2641; 0.10;0
2651;2651; 0.09;0
2661;2661; 0.10;0
2671;2671; 0.09;0
2681;2681; 0.10;0
2691;2691; 0.10;0
2701;2701; 0.09;0
2711;2711; 0.11;0
2721;2721; 0.10;0
2731;2731; 0.12;0
2741;2741; 0.10;0
2751;2751; 0.11;0
2761;2761; 0.10;0
2771;2771; 0.12;0
2781;2781; 0.10;0
2791;2791; 0.11;0
2801;2801; 0.10;0
2811;2811; 0.11;0
2821;2821; 0.12;0
2831;2831; 0.11;0
2841;2841; 0.17;0
2851;2851; 0.15;0
2861;2861; 0.14;0
2871;2871; 0.11;0
2881;2881; 0.11;0
2891;2891; 0.15;0
2901;2901; 0.14;0
2911;2911; 0.12;0
2921;2921; 0.13;0
2931;2931; 0.12;0
2941;2941; 0.13;0
2951;2951; 0.18;0
2961;2961; 0.18;0
2971;2971; 0.16;0
2981;2981; 0.13;0
2991;2991; 0.34;0
3001;3001; 0.12;0
3011;3011; 0.13;0
3021;3021; 0.13;0
3031;3031; 0.12;0
3041;3041; 0.14;0
3051;3051; 0.15;0
3061;3061; 0.14;0
3071;3071; 0.14;0
3081;3081; 0.14;0
3091;3091; 0.14;0
3101;3101; 0.36;0
3111;3111; 0.20;0
3121;3121; 0.21;0
3131;3131; 0.16;0
3141;3141; 0.15;0
3151;3151; 0.18;0
3161;3161; 0.16;0
3171;3171; 0.25;0
3181;3181; 0.18;0
3191;3191; 0.17;0
3201;3201; 0.16;0
3211;3211; 0.16;0
3221;3221; 0.15;0
3231;3231; 0.16;0
3241;3241; 0.16;0
3251;3251; 0.19;0
3261;3261; 0.17;0
3271;3271; 0.16;0
3281;3281; 0.16;0
3291;3291; 0.16;0
3301;3301; 0.18;0
3311;3311; 0.17;0
3321;3321; 0.17;0
3331;3331; 0.18;0
3341;3341; 0.17;0
3351;3351; 0.16;0
3361;3361; 0.16;0
3371;3371; 0.16;0
3381;3381; 0.16;0
3391;3391; 0.17;0
3401;3401; 0.16;0
3411;3411; 0.16;0
3421;3421; 0.17;0
3431;3431; 0.16;0
3441;3441; 0.17;0
3451;3451; 0.18;0
3461;3461; 0.17;0
3471;3471; 0.17;0
3481;3481; 0.29;0
3491;3491; 0.17;0
3501;3501; 0.17;0
3511;3511; 0.18;0
3521;3521; 0.17;0
3531;3531; 0.19;0
3541;3541; 0.18;0
3551;3551; 0.19;0
3561;3561; 0.18;0
3571;3571; 0.22;0
3581;3581; 0.18;0
3591;3591; 0.18;0
3601;3601; 0.18;0
3611;3611; 0.18;0
3621;3621; 0.20;0
3631;3631; 0.18;0
3641;3641; 0.20;0
3651;3651; 0.19;0
3661;3661; 0.19;0
3671;3671; 0.20;0
3681;3681; 0.20;0
3691;3691; 0.19;0
3701;3701; 0.19;0
3711;3711; 0.20;0
3721;3721; 0.19;0
3731;3731; 0.19;0
3741;3741; 0.19;0
3751;3751; 0.20;0
3761;3761; 0.20;0
3771;3771; 0.20;0
3781;3781; 0.21;0
3791;3791; 0.20;0
3801;3801; 0.20;0
3811;3811; 0.21;0
3821;3821; 0.20;0
3831;3831; 0.21;0
3841;3841; 0.21;0
3851;3851; 0.21;0
3861;3861; 0.21;0
3871;3871; 0.22;0
3881;3881; 0.21;0
3891;3891; 0.21;0
3901;3901; 0.21;0
3911;3911; 0.23;0
3921;3921; 0.21;0
3931;3931; 0.22;0
3941;3941; 0.22;0
3951;3951; 0.22;0
3961;3961; 0.22;0
3971;3971; 0.23;0
3981;3981; 0.22;0
3991;3991; 0.22;0
4001;4001; 0.22;0
4011;4011; 0.23;0
4021;4021; 0.23;0
4031;4031; 0.23;0
4041;4041; 0.22;0
4051;4051; 0.23;0
4061;4061; 0.23;0
4071;4071; 0.23;0
4081;4081; 0.35;0
4091;4091; 0.23;0
4101;4101; 0.23;0
4111;4111; 0.24;0
4121;4121; 0.23;0
4131;4131; 0.24;0
4141;4141; 0.24;0
4151;4151; 0.26;0
4161;4161; 0.24;0
4171;4171; 0.24;0
4181;4181; 0.24;0
4191;4191; 0.25;0
4201;4201; 0.25;0
4211;4211; 0.25;0
4221;4221; 0.25;0
4231;4231; 0.26;0
4241;4241; 0.25;0
4251;4251; 0.26;0
4261;4261; 0.26;0
4271;4271; 0.25;0
4281;4281; 0.26;0
4291;4291; 0.27;0
4301;4301; 0.26;0
4311;4311; 0.26;0
4321;4321; 0.26;0
4331;4331; 0.26;0
4341;4341; 0.26;0
4351;4351; 0.26;0
4361;4361; 0.26;0
4371;4371; 0.27;0
4381;4381; 0.27;0
4391;4391; 0.27;0
4401;4401; 0.27;0
4411;4411; 0.27;0
4421;4421; 0.27;0
4431;4431; 0.28;0
4441;4441; 0.28;0
4451;4451; 0.27;0
4461;4461; 0.28;0
4471;4471; 0.27;0
4481;4481; 0.27;0
4491;4491; 0.37;0
4501;4501; 0.32;0
4511;4511; 0.29;0
4521;4521; 0.29;0
4531;4531; 0.28;0
4541;4541; 0.29;0
4551;4551; 0.30;0
4561;4561; 0.29;0
4571;4571; 0.29;0
4581;4581; 0.32;0
4591;4591; 0.30;0
4601;4601; 0.30;0
4611;4611; 0.30;0
4621;4621; 0.30;0
4631;4631; 0.31;0
4641;4641; 0.30;0
4651;4651; 0.32;0
4661;4661; 0.31;0
4671;4671; 0.31;0
4681;4681; 0.40;0
4691;4691; 0.31;0
4701;4701; 0.31;0
4711;4711; 0.32;0
4721;4721; 0.34;0
4731;4731; 0.44;0
4741;4741; 0.32;0
4751;4751; 0.32;0
4761;4761; 0.33;0
4771;4771; 0.32;0
4781;4781; 0.35;0
4791;4791; 0.33;0
4801;4801; 0.46;0
4811;4811; 0.33;0
4821;4821; 0.33;0
4831;4831; 0.32;0
4841;4841; 0.34;0
4851;4851; 0.35;0
4861;4861; 0.34;0
4871;4871; 0.34;0
4881;4881; 0.33;0
4891;4891; 0.34;0
4901;4901; 0.35;0
4911;4911; 0.34;0
4921;4921; 0.35;0
4931;4931; 0.35;0
4941;4941; 0.34;0
4951;4951; 0.35;0
4961;4961; 0.34;0
4971;4971; 0.35;0
4981;4981; 0.35;0
4991;4991; 0.35;0
5001;5001; 0.35;0
5011;5011; 0.35;0
5021;5021; 0.37;0
5031;5031; 0.36;0
5041;5041; 0.40;0
5051;5051; 0.37;0
5061;5061; 0.37;0
5071;5071; 0.37;0
5081;5081; 0.36;0
5091;5091; 0.36;0
5101;5101; 0.37;0
5111;5111; 0.37;0
5121;5121; 0.37;0
5131;5131; 0.40;0
5141;5141; 0.39;0
5151;5151; 0.38;0
5161;5161; 0.39;0
5171;5171; 0.38;0
5181;5181; 0.38;0
5191;5191; 0.42;0
5201;5201; 0.40;0
5211;5211; 0.39;0
5221;5221; 0.40;0
5231;5231; 0.51;0
5241;5241; 0.40;0
5251;5251; 0.41;0
5261;5261; 0.39;0
5271;5271; 0.41;0
5281;5281; 0.42;0
5291;5291; 0.38;0
5301;5301; 0.45;0
5311;5311; 0.38;0
5321;5321; 0.39;0
5331;5331; 0.39;0
5341;5341; 0.41;0
5351;5351; 0.40;0
5361;5361; 0.40;0
5371;5371; 0.40;0
5381;5381; 0.49;0
5391;5391; 0.39;0
5401;5401; 0.41;0
5411;5411; 0.41;0
5421;5421; 0.40;0
5431;5431; 0.39;0
5441;5441; 0.51;0
5451;5451; 0.42;0
5461;5461; 0.48;0
5471;5471; 0.41;0
5481;5481; 0.42;0
5491;5491; 0.42;0
5501;5501; 0.42;0
5511;5511; 0.41;0
5521;5521; 0.42;0
5531;5531; 0.42;0
5541;5541; 0.42;0
5551;5551; 0.43;0
5561;5561; 0.43;0
5571;5571; 0.42;0
5581;5581; 0.42;0
5591;5591; 0.42;0
5601;5601; 0.42;0
5611;5611; 0.42;0
5621;5621; 0.43;0
5631;5631; 0.43;0
5641;5641; 0.43;0
5651;5651; 0.42;0
5661;5661; 0.42;0
5671;5671; 0.44;0
5681;5681; 0.43;0
5691;5691; 0.44;0
5701;5701; 0.43;0
5711;5711; 0.44;0
5721;5721; 0.44;0
5731;5731; 0.44;0
5741;5741; 0.44;0
5751;5751; 0.45;0
5761;5761; 0.44;0
5771;5771; 0.45;0
5781;5781; 0.45;0
5791;5791; 0.56;0
5801;5801; 0.45;0
5811;5811; 0.45;0
5821;5821; 0.46;0
5831;5831; 0.47;0
5841;5841; 0.45;0
5851;5851; 0.46;0
5861;5861; 0.51;0
5871;5871; 0.47;0
5881;5881; 0.45;0
5891;5891; 0.47;0
5901;5901; 0.49;0
5911;5911; 0.47;0
